timestamp,acc_x,acc_z,acc_x_world,acc_z_world,vel_x_world,vel_z_world,pos_x_world,pos_z_world
9152.0,-0.73,0.05,-0.2051602254899698,7.172217759959391,1.1796023586232973,1.358430356332194,4.279045712966953,0.5233883145073157
9173.0,-2.31,0.25,21.42422709137533,-7.753651220346418,1.6295111275421792,1.1956036807049193,4.313265446645339,0.548495991802119
9199.0,-2.66,0.69,0.2972621967461695,-26.945598062904182,1.6372399446575796,0.4950181310694106,4.355833685206436,0.5613664632099238
9215.0,-1.22,0.44,2.160366623868846,-12.532755475252577,1.671805810639481,0.2944940434653694,4.382582578176668,0.5660783679053697
9236.0,-0.09,-0.1,1.3173930260113016,0.07020560246010189,1.6994710641857185,0.2959683611170315,4.418271470524568,0.5722937034888274
9257.0,-0.15,0.64,-5.933995540932355,2.5174215848353487,1.574857157826139,0.3488342143985738,4.451343470838917,0.5796192219911974
9272.0,-0.88,-0.71,-10.972663514788964,-1.593170743272376,1.4102672051043046,0.32493665324948817,4.472497478915481,0.5844932717899397
9298.0,-1.39,-0.69,13.513106506254953,6.997340320851198,1.7616079742669333,0.5068675015916193,4.518299286246421,0.5976718268313218
9330.0,-0.95,0.37,-4.535913308671704,-8.909081732401768,1.6164587483894388,0.2217768861547627,4.570025966194883,0.6047686871882743
9351.0,-0.77,-0.05,-7.544526082753254,0.5765263749871506,1.4580237006516206,0.23388394002949286,4.6006444639085675,0.6096802499288936
9370.0,-0.83,-0.03,1.4288707995471623,8.017971411211281,1.4851722458430165,0.38622539684250723,4.628862736579585,0.6170185324689013
9391.0,-1.0,0.03,9.518942233998219,-2.373587288937355,1.6850700327569792,0.33638006377482277,4.664249207267481,0.6240825138081726
9408.0,-0.95,-0.05,4.842011314716753,-7.973555480973022,1.767384225107164,0.20082962059828138,4.694294739094303,0.6274966173583434
9432.0,-0.92,-0.0,-4.23145259205601,-7.967598889978239,1.6658293628978198,0.009607247238803629,4.734274643803851,0.6277271912920747
9451.0,-0.91,0.09,-8.81388224376582,-1.6499984897658475,0.0,0.0,4.762743590208911,0.6273140795348064
9472.0,-0.88,0.03,-6.346995222641985,5.8537737259446425,-0.13328689967548168,0.1229292482448375,4.759944565315726,0.629895593747948
9493.0,-0.88,-0.04,-0.6776824127227228,8.611566180636732,-0.14751823034265887,0.3037721380382089,4.75684668247853,0.6362748086467505
9509.0,-0.86,0.04,4.9168565415867365,6.862693461947408,-0.0688485256772711,0.4135752334293674,4.755745106067693,0.6428920123816203
9537.0,-0.85,0.03,8.299275120072098,-0.8261152242588437,0.16353117768474765,0.3904440071501198,4.760323979042866,0.6538244445818236
9557.0,-0.89,0.06,5.576975608213577,-6.738692308644963,0.27507068984901917,0.2556701609772205,4.765825392839846,0.6589378478013681
9574.0,-0.92,0.05,0.7001975220119804,-9.007660108516989,0.2869740477232228,0.10253993913243167,4.770703951651141,0.6606810267666194
9590.0,-0.9,0.06,-4.622380646168924,-7.541050975263524,0.21301595738452003,-0.018116876471784726,4.774112206969294,0.6603911567430709
9607.0,-0.9,0.06,-8.346998915711321,-2.925997565056061,0.07111697581742757,-0.06785883507773777,4.77532119555819,0.6592375565467494
9633.0,-0.93,0.03,-6.673562057655055,6.2222866143747195,-0.10239563768160387,0.09392061689600492,4.772658908978468,0.6616794925860455
9650.0,-0.96,0.03,-0.6010925081842292,9.399154589993973,-0.11261421032073576,0.25370624492590244,4.7707444674030155,0.6659924987497858
9671.0,-0.97,0.02,7.055392992920135,6.382367310195602,0.03554904253058708,0.3877359584400101,4.771490997296158,0.674134953877026
9692.0,-0.97,0.0,9.499828340440459,-0.47747378416438113,0.23504543767983674,0.37770900897255805,4.7764269514874345,0.6820668430654497
9709.0,-0.98,-0.04,7.927781769663213,-5.445541483139725,0.36981772776411137,0.2851348037591827,4.782713852859424,0.6869141347293558
9732.0,-1.0,-0.03,2.4069614322183126,-9.510558055982496,0.42517784070513254,0.0663919684715853,4.792492943195643,0.6884411500042023
9753.0,-1.04,0.03,-4.061665829007255,-9.359140540854956,0.3398828582959802,-0.13014998288636878,4.799630483219858,0.6857080003635885
9774.0,-1.08,0.12,-9.396278512579215,-5.02522504001981,0.14256100953181666,-0.2356797087267848,4.802624264420027,0.680758726480326
9796.0,-1.04,0.17,-10.301697055299769,0.8112290421502485,-0.08407632568477824,-0.21783266979947932,4.8007745852549615,0.6759664077447375
9814.0,-1.0,0.09,-9.500619580565303,2.583551903287247,-0.2550874781349537,-0.17132873554030886,4.796183010648532,0.6728824905050119
9831.0,-1.05,-0.16,-10.393354433895713,-0.6735078195688073,-0.43177450351118085,-0.1827783684729786,4.788842844088842,0.6697752582409713
9852.0,-1.01,-0.05,-7.359469786928238,-6.645976454133013,-0.5863233690366738,-0.3223438740097719,4.776530053339072,0.6630060368867661
9869.0,-0.9,0.09,2.1618173875453843,-8.601924644781914,-0.5495724734484023,-0.4685765929710644,4.767187321290449,0.655040234806258
9895.0,-0.96,0.12,2.876929349975387,9.040288978304298,-0.47477231034904227,-0.23352907953515267,4.754843241221374,0.648968478738344
9910.0,-1.05,0.19,-10.404664566734763,1.1081694831270537,-0.6308422788500637,-0.21690653728824688,4.745380607038623,0.6457148806790203
9940.0,-1.18,0.02,5.153538078147939,10.36192070505653,-0.4762361365056256,0.09395108386344903,4.731093522943454,0.6485334131949237
9957.0,-1.29,-0.11,-11.44937815913717,-5.485541835796423,-0.6708755652109575,0.0006968726549098359,4.719688638334868,0.6485452600300572
9978.0,-1.26,0.24,12.460447744427114,-1.713413188813842,-0.4092061625779881,-0.03528480431018085,4.71109530892073,0.6478042791395434
9999.0,-1.23,0.42,-9.243224124711224,8.775072778909381,-0.6033138691969238,0.14899172404691616,4.698425717667595,0.6509331053445286
10016.0,-1.18,0.36,-1.514671987570222,-12.002403541044186,-0.6290632929856176,-0.05504913615083504,4.687731641686839,0.6499972700299644
10042.0,-1.05,0.25,3.7397489065685487,9.901410205411112,-0.5318298214148354,0.2023875291898539,4.673904066330054,0.6552593457889007
10062.0,-0.88,0.2,-8.840404863816266,-0.39751805268905066,-0.7086379186911607,0.19443716813607287,4.65973130795623,0.6591480891516222
10079.0,-0.77,0.18,-0.6792199100312499,-7.7243789462077235,0.0,0.0,4.647488168784482,0.6602211754944813
10100.0,-0.7,0.18,7.045352120115554,-0.7718565604976438,0.14795239452242664,-0.01620898777045052,4.650595169069453,0.6598807867513019
10120.0,-0.74,0.11,-1.9044516156569091,7.084666041022808,0.10986336220928847,0.12548433305000564,4.652792436313638,0.6623904734123021
10142.0,-0.73,0.12,-5.1478376814779185,-5.11144220234916,-0.0033890667832257304,0.01303260459832413,4.652717876844408,0.6626771907134652
10163.0,-0.65,0.11,4.51185806321679,-4.629605320433441,0.09135995254432687,-0.08418910713077814,4.654636435847839,0.6609092194637188
10184.0,-0.62,0.12,6.067765928123629,1.236883938897255,0.21878303703492308,-0.05821454441393578,4.659230879625572,0.6596867140310262
10203.0,-0.55,0.18,4.6829672582769515,3.2051536553348043,0.30775941494218517,0.002683375037425502,4.665078308509474,0.6597376981567373
10227.0,-0.46,0.24,4.334068270992958,2.6648616912650667,0.4117770534460162,0.0666400556277871,4.6749609577921785,0.6613370594918042
10244.0,-0.49,0.31,5.554941494640563,1.2127745933686356,0.5062110588549058,0.08725722371505391,4.683566545792712,0.6628204322949601
10265.0,-0.52,0.34,5.838384629814212,-1.7407218072825907,0.6288171360810042,0.050702065762119504,4.696771705650414,0.6638851756759646
10286.0,-0.51,0.38,2.695609794012141,-5.62400672122872,0.6854249417552591,-0.06740207538368362,4.711165629427274,0.6624697320929073
10303.0,-0.58,0.46,-0.708813662881069,-7.224400855386771,0.673375109486281,-0.19021688992525876,4.722613006288541,0.6592360449641779
10328.0,-0.63,0.56,-4.579208407467194,-6.88119544403309,0.5588948992996011,-0.362246776026086,4.736585378771031,0.6501798755635257
10356.0,-0.87,0.59,-1.3015797315295217,-10.225462238083496,0.5224506668167745,-0.6485597186924239,4.7512139974419005,0.6320202034401379
10377.0,-1.07,0.74,11.031873890182409,-6.406602641112654,0.7541200185106052,-0.7830983741557896,4.767050517830623,0.6155751375828663
10395.0,-0.91,0.91,9.50976123685549,8.295825333334877,0.925295720774004,-0.6337735181557619,4.783705840804555,0.6041672142560626
10416.0,-0.29,0.64,1.5650681405785536,6.709961744193926,0.9581621517261536,-0.49286432152768944,4.803827245990805,0.5938170635039811
10436.0,-0.15,0.48,2.244386542168661,4.391013003138592,1.0030498825695269,-0.4050440614649176,4.8238882436421955,0.5857161822746828
10457.0,-0.7,0.35,4.629034395152013,6.121159417830875,1.1002596048677191,-0.2764997136904692,4.846993695344418,0.5799096882871829
10477.0,-2.35,0.18,22.862062144553864,-3.387058711471818,1.5575008477587964,-0.3442408879199056,4.878143712299594,0.5730248705287848
10494.0,-1.95,0.42,14.287836957825128,-13.358867202985673,1.8003940760418236,-0.571341630370662,4.9087504115923055,0.5633120628124836
10520.0,-0.91,0.23,7.216015711045204,-5.713492327285368,1.9880104845289988,-0.7198924308800816,4.960438684190059,0.5445948596096014
10537.0,-0.28,0.2,0.8595781810976856,-3.2628498974026976,2.002623313607659,-0.7753608791359274,4.994483280521389,0.5314137246642906
10566.0,-0.59,-0.38,-6.862930846793582,-0.5077557701583648,1.8035983190506453,-0.79008579647052,5.046787631773857,0.5085012365666455
10583.0,-1.39,-0.67,6.079955569956418,13.85588220155454,1.9069575637399043,-0.5545357990440929,5.079205910357436,0.4990741279828959
10604.0,-1.18,0.2,4.277639495070419,-10.928769288287388,1.9967879931363832,-0.784039954098128,5.1211384582132995,0.48260928894683525
10625.0,-0.89,0.21,-8.576023269099533,2.618938737554464,1.816691504485293,-0.7290422406094842,5.15928897980749,0.46729940189403607
10646.0,-0.83,0.0,6.065149351208749,5.427426534549507,1.9440596408606767,-0.6150662833839445,5.200114232265564,0.45438300994297326
10669.0,-0.9,-0.1,2.072919777320919,-8.634365356920668,1.991736795739058,-0.8136566865931198,5.245924178567563,0.4356689061513315
10690.0,-0.93,-0.08,-9.086920715061954,-1.1000091658608764,1.800911460722757,-0.8367568790761982,5.283743319242741,0.4180970116907314
10707.0,-0.89,0.11,-4.310486967475669,7.664833525551771,0.0,0.0,5.3131130833414275,0.4060872816353205
10728.0,-0.89,0.04,4.435392672793174,7.526460491581193,0.09314324612865667,0.15805567032320506,5.3150690915101295,0.4094064507121078
10747.0,-0.86,-0.02,8.30623147600985,1.4707716705672502,0.25096164417284383,0.1860003320639828,5.319837362749413,0.4129404570213235
10770.0,-0.85,0.08,4.371159642513539,-7.140186570395826,0.3514983159506552,0.02177604094487881,5.327921824016278,0.41344130596305567
10792.0,-0.84,0.05,-3.818306448509732,-7.315036426216139,0.26749557408344116,-0.13915476043187625,5.333806726646114,0.4103799012335544
10813.0,-0.85,0.04,-8.289065389275153,-0.9587174765908439,0.09342520090866294,-0.15928782744028397,5.335768655865196,0.40703485685730845
10830.0,-0.87,0.04,-6.8068380062202465,5.157763397353117,-0.022291045197081263,-0.07160584968528098,5.335389708096845,0.4058175574126587
10850.0,-0.91,0.03,-0.43868731215492063,8.917523966110451,-0.03106479144017968,0.10674462963692803,5.334768412268041,0.40795245000539726
10867.0,-0.94,0.06,6.438291119048632,6.622647667329095,0.07838615758364707,0.21932963998152266,5.336100976946963,0.41168105388508314
10893.0,-1.0,0.05,8.757981421168724,-4.437994087024391,0.3060936745340339,0.1039417937188885,5.344059412484849,0.41438354052177423
10910.0,-1.02,0.05,2.213043285254759,-9.766536643149854,0.34371541038336484,-0.062089329214659025,5.349902574461366,0.413328021925125
10932.0,-0.98,0.05,-7.658635675890332,-5.825417348858346,0.17522542551377757,-0.19024851088954264,5.353757533822669,0.4091425546855551
10952.0,-0.97,0.06,-9.092650955053129,2.853872073441872,-0.006627593587285013,-0.1331710694207052,5.353624981950923,0.406479133297141
10971.0,-1.01,0.02,-5.001532704954442,8.550645480855295,-0.1016567149814194,0.029291194715545393,5.351693504366276,0.4070356659967364
10991.0,-0.94,-0.08,0.2667013966690897,9.247116653585309,-0.0963226870480376,0.21423352778725158,5.349767050625315,0.41132033655248146
11011.0,-0.9,0.03,5.083578509648301,7.220211670625867,0.005348883144928415,0.3586377611997689,5.349874028288214,0.4184930917764768
11032.0,-1.01,0.1,7.978013996570983,5.950065000831289,0.17288717707291906,0.483589126217226,5.353504659006745,0.42864846342703855
11055.0,-1.09,0.03,9.288118921500077,5.297383892457884,0.3865139122674208,0.6054289557437573,5.362394478988896,0.44257332940914496
11072.0,-1.19,-0.14,7.24157588352196,9.252734554086869,0.5096207022872942,0.7627254431632341,5.37105803092778,0.45553966194291995
11093.0,-1.0,0.15,-0.95661153245597,9.86945171658346,0.4895318601057188,0.9699839292114868,5.38133819999,0.4759093244563612
11110.0,-0.97,0.28,-9.661291579367377,2.161694565206883,0.3252899032564734,1.0067327368200039,5.38686812834536,0.49302378098230126
11131.0,-0.98,0.13,8.25596610582309,-5.080736297260495,0.4986651914787583,0.9000372745775335,5.397340097366413,0.5119245637484294
11156.0,-1.03,0.09,-10.131805799443677,0.37285939221028513,0.24537004649266636,0.9093587593827905,5.40347434852873,0.5346585327329992
11187.0,-1.24,-0.11,-0.4791565955871955,12.197782481504793,0.2305161920294633,1.2874900163094392,5.4106203504816435,0.5745707232385918
11204.0,-1.29,0.37,-10.973617551173964,-7.263581780125197,0.043964693659505893,1.1640091260473109,5.411367750273855,0.5943588783813961
11225.0,-1.29,0.45,12.443013918985608,4.9658078868931685,0.3052679859582037,1.2682910916720673,5.417778377978977,0.6209929913065095
11242.0,-1.24,0.31,-11.868475542398336,4.028897893058656,0.10350390173743199,1.3367823558540646,5.419537944308513,0.6437182913560286
11263.0,-1.12,0.26,5.57305933016491,-9.80109200520339,0.2205381476708951,1.1309594237447933,5.424169245409602,0.6674684392546693
11285.0,-0.89,0.25,1.5337346881385172,8.934426318012848,0.2542803108099425,1.327516802741076,5.4297634122474205,0.6966738089149729
11306.0,-0.79,0.2,-7.141568127786406,-3.5855670045036643,0.0,0.0,5.431953867230075,0.7229704267235494
11327.0,-0.71,0.2,6.423319381709376,-3.3257086264669455,0.13488970701589692,-0.06983988115580586,5.434786551077409,0.7215037892192775
11344.0,-0.68,0.11,0.8059270828071858,6.706510256399963,0.1485904674236191,0.044170793202993525,5.437312589023611,0.7222546927037283
11365.0,-0.68,0.05,-6.329282382810309,-2.154963919662475,0.01567553738460259,-0.0010834491099184565,5.437641775308688,0.72223194027242
11389.0,-0.63,0.09,1.7580865065347953,-5.9877353327898755,0.05786961354143767,-0.14478909709687546,5.439030646033682,0.718757001942095
11404.0,-0.6,0.13,4.517296163643281,-3.979428147150503,0.12562905599608687,-0.204480519304133,5.440915081873624,0.715689794152533
11425.0,-0.51,0.18,4.791435758309856,-2.2733789618076545,0.22624920692059386,-0.2522214775020937,5.445666315218956,0.710393143124989
11446.0,-0.43,0.2,3.722204204439025,-2.7876599858764055,0.3044154952138134,-0.31076233720549823,5.452059040618446,0.7038671340436735
11468.0,-0.38,0.25,0.938840497390966,-4.360457935682751,0.32506998615641464,-0.40669241179051874,5.459210580313886,0.6949199009842821
11489.0,-0.42,0.32,-3.882668194587967,-3.4254396225207375,0.24353395407006734,-0.4786266438634542,5.464324793349358,0.6848687414631496
11506.0,-0.55,0.42,-6.277806817968992,2.5766321888585573,0.13681123816459445,-0.43482389665285875,5.466650584398156,0.677476735220051
11527.0,-0.66,0.71,-0.5869845556280556,9.487611906093868,0.12448456249640528,-0.23558404662488752,5.469264760210581,0.6725294702409284
11548.0,-0.84,0.77,0.5210739168119801,11.161951994128007,0.13542711474945687,-0.0011830547481993525,5.472108729620319,0.6725046260912162
11571.0,-1.07,0.69,-5.108433741289213,11.391902065364585,0.01793313869980498,0.2608306927551861,5.472521191810415,0.6785037320245855
11595.0,-0.97,0.72,-9.93078894391709,-6.457729412585668,-0.22040579595420517,0.10584518685313007,5.467231452707514,0.6810440165090605
11612.0,-0.27,0.63,-3.610274368035777,-5.669283586160059,-0.2817804602108134,0.00946736588840906,5.4624411848839305,0.6812049617291634
11629.0,-0.24,0.41,-2.5466094191653776,-3.9009689708350885,-0.3250728203366248,-0.056849106615787445,5.456914946938208,0.6802385269166951
11655.0,-2.03,0.35,-20.086300802595364,-2.139119601625077,-0.8473166412041042,-0.11246621625803943,5.434884714266901,0.677314405293986
11672.0,-2.41,0.54,-21.65267278258326,10.84870930938691,-1.2154120785080196,0.07196184200153805,5.4142227089322645,0.6785377566080122
11693.0,-1.0,0.05,-9.646101408190255,1.8305075014623557,-1.417980208080015,0.11040249953224751,5.384445124562585,0.6808562090981893
11713.0,-0.23,0.36,-1.2928654683398553,3.984628897497778,-1.443837517446812,0.19009507748220306,5.355568374213648,0.6846581106478334
11730.0,-0.28,0.11,0.6660474765079215,2.8737861467126304,-1.4325147103461775,0.2389494419763178,5.331215624137763,0.6887202511614309
11755.0,-1.11,-0.61,5.781268596319508,-10.992407065261453,-1.2879829954381898,-0.03586073465521855,5.299016049251808,0.6878237327950504
11772.0,-1.44,-0.1,-12.613034134413253,6.423816645400618,-1.5024045757232152,0.07334414831659196,5.273475171464513,0.6890705833164325
11794.0,-0.91,0.15,9.037245411960734,0.3462377010012837,-1.303585176660079,0.0809613777386202,5.244796297577992,0.6908517336266821
11807.0,-0.91,0.01,1.1864692489602855,-8.84477500315704,-1.2881610764235953,-0.03402069730242131,5.228050203584485,0.6904094645617506
11828.0,-0.85,-0.13,-6.981298178096466,4.728681825509827,-1.4347683381636211,0.06528162103328505,5.197920068483048,0.6917803786034495
11847.0,-0.9,-0.01,7.027282799873896,5.3399061203542235,-1.3012499649660172,0.1667398373200153,5.173196319148694,0.6949484355125298
11869.0,-0.89,0.03,5.286795939740206,-6.9500211538920125,0.0,0.0,5.147127629154276,0.6952529016950865
11886.0,-0.89,0.01,-3.156254963183183,-8.13720675948335,-0.053656334374114115,-0.13833251491121695,5.146215471469915,0.6929012489415958
11907.0,-0.89,0.03,-8.692629232453355,-0.8313858160309147,-0.23620154825563455,-0.15579161704786615,5.141255238956547,0.6896296249835906
11924.0,-0.89,0.02,-6.536659889268589,5.785931560434079,-0.3473247663732006,-0.05743078052048679,5.135350717928203,0.6886533017147424
11950.0,-0.92,0.1,4.5972201754635655,7.8239993691660485,-0.2277970418111479,0.14599320307783048,5.129427994841113,0.692449124994766
11967.0,-0.89,0.06,8.469902472840781,2.184807329209055,-0.08380869977285463,0.1831349276743844,5.128003246944974,0.6955624187652305
11990.0,-0.86,0.03,5.902520099676463,-6.030338790724395,0.051949262519704,0.04443713548772332,5.1291980799829275,0.6965844728814481
12011.0,-0.84,0.05,-2.1213068888485997,-7.974288628769557,0.0074018178538833995,-0.12302292571643739,5.129353518157859,0.6940009914414029
12032.0,-0.86,0.05,-8.20670719388571,-2.0021335393585766,-0.16493903321771652,-0.1650677300429675,5.125889798460287,0.6905345691105006
12049.0,-0.88,0.06,-6.876914727714546,5.24582544846307,-0.28184658358886383,-0.07588869741909529,5.121098406539277,0.689244461254376
12072.0,-0.97,0.1,3.487969161905421,8.903390769700989,-0.20162329286503916,0.12888929028402746,5.116461070803381,0.6922089149309086
12089.0,-0.96,0.09,9.075632156058415,2.6515382624277657,-0.04733754621204611,0.1739654407452995,5.115656332517776,0.6951663274235788
12110.0,-0.89,0.1,6.390963114792879,-6.023589486423928,0.08687267919860436,0.047470061530396984,5.117480658780947,0.6961631987157171
12126.0,-0.86,-0.1,3.2916910727709006,-7.825888692477061,0.13953973636293876,-0.077744157549236,5.119713294562754,0.6949192921949293
12147.0,-0.85,-0.16,-1.20754591484769,-8.395079532388877,0.11418127215113727,-0.2540408277294024,5.122111101277928,0.6895844348126119
12173.0,-1.02,0.19,-8.177065773393526,-6.053865747734758,-0.0984224379570944,-0.4114413371705061,5.119552117891043,0.6788869600461788
12201.0,-1.14,-0.03,-6.5025371661339255,-9.097802812825027,-0.2804934786088443,-0.6661798159296068,5.111698300489995,0.6602339252001498
12222.0,-1.16,-0.06,2.012500835183997,-11.210964404527546,-0.2382309610699804,-0.9016100684246853,5.106695450307526,0.6413001137632314
12242.0,-0.95,0.23,9.340688624090465,-2.149544477834071,-0.0514171885881711,-0.9446009579813667,5.105667106535762,0.622408094603604
12263.0,-1.08,0.23,-7.92473458087198,7.3785897973482575,-0.2178366147864827,-0.7896505722370533,5.101092537625246,0.6058254325866259
12284.0,-1.15,0.16,8.689817453370225,-7.35643811356435,-0.03535044826570796,-0.9441357726219046,5.1003501782116665,0.5859985813615659
12309.0,-1.31,-0.01,-12.604529538007148,-2.480235881666361,-0.3504636867158867,-1.0061416696635637,5.09158858604377,0.5608450396199768
12329.0,-1.38,-0.02,13.272578507191373,2.6456993070342683,-0.0850121165720592,-0.9532276835228783,5.089888343712328,0.5417804859495192
12346.0,-1.37,0.41,-11.702723817532785,7.725841110879182,-0.2839584214701166,-0.8218883846379322,5.085061050547336,0.5278083834106744
12363.0,-1.34,0.42,3.9481092902887287,-13.192243600841207,-0.2168405635352082,-1.0461565258522327,5.081374760967237,0.5100237224711864
12385.0,-1.18,0.33,0.17734700287338273,12.01374242138443,-0.21293892947199378,-0.7818541925817752,5.076690104518853,0.4928229302343874
